X,Y,OBJECTID,C_ORD,NIV6,ARRO,QUA,IRIS,NUM,LET,TYP_VOIE,LIB_VOIE,LIBACT,SIT,CODACT,SURF,CC_ID,CC_NIV,TYPE
656075.184082031,6861879.82171631,71273,81586,2,20,80,751208017,62,,RUE,REUNION,Pharmacie,A,CC101,1,,,C
656134.127075195,6861986.60430908,71286,81599,2,20,80,751208017,12,,RUE,VITRUVE,Fleuriste,R,CF201,1,,,C
655995.180297852,6862015.68731689,71293,81609,2,20,80,751208024,86,,RUE,REUNION,Pharmacie,A,CC101,1,,,C
656051.551879883,6862213.97271729,71309,81627,2,20,80,751208024,80,,RUE,BAGNOLET,Vente de jouets et jeux,R,CE503,1,,,C
656048.487670898,6862211.40148926,71310,81628,2,20,80,751208024,80,,RUE,BAGNOLET,Parfumerie - Produits de beauté,R,CC202,1,,,C
656060.091125488,6862221.24267578,71311,81629,2,20,80,751208024,82,,RUE,BAGNOLET,Revêtements sols et murs,CI,CF103,1,,,C
656297.008911133,6861974.38067627,71340,81659,2,20,80,751208017,69,,RUE,ORTEAUX,Vente de journaux,R,CE103,1,,,C
656317.160095215,6861984.28167725,71342,81661,2,20,80,751208017,115,,RUE,PYRENEES,Vente de jouets et jeux,R,CE503,1,,,C
656298.894714355,6862027.70690918,71343,81662,2,20,80,751208017,117,B,RUE,PYRENEES,Concessionnaire Auto + Garage,R,CG103,1,,,C
656267.167114258,6862088.7399292,71345,81664,2,20,80,751208017,127,,RUE,PYRENEES,Pharmacie,A,CC101,1,,,C
656429.659484863,6861586.85028076,71364,81688,2,20,80,751208012,62,,RUE,PYRENEES,Bazar,R,CD501,1,,,C
656421.681884766,6861628.21307373,71369,81693,2,20,80,751208012,66,,RUE,PYRENEES,Pharmacie,R,CC101,1,,,C
656401.028076172,6861735.29071045,71377,81701,2,20,80,751208012,78,,RUE,PYRENEES,Vente de jouets et jeux,R,CE503,1,,,C
656369.249084473,6861893.82611084,71391,81716,2,20,80,751208012,100,,RUE,PYRENEES,Opticien,R,CC301,1,,,C
656440.452697754,6861565.3770752,71397,81722,2,20,80,751208007,98,,RUE,AVRON,Vente de journaux,R,CE103,1,,,C
656449.548706055,6861567.75927734,71399,81724,2,20,80,751208007,100,,RUE,AVRON,Pharmacie,R,CC101,1,,,C
656445.684875488,6861566.72387695,71400,81725,2,20,80,751208007,100,,RUE,AVRON,Prêt-à-porter Femme,A,CB104,1,,,C
656438.942871094,6861490.03027344,71407,81732,2,20,80,751208007,52,,RUE,PYRENEES,Téléphonie discount et accesoires (pas d'enseigne particulière),R,CE403,1,,,C
656445.046875,6861413.48028564,71417,81742,2,20,80,751208002,42,,RUE,PYRENEES,Concession + Réparation de motos,R,CG106,1,,,C
656551.21887207,6861095.2019043,71424,81749,2,20,80,751208002,10,,RUE,MARAICHERS,Garage,R,CG201,1,,,C
656772.18170166,6861026.855896,71432,81757,2,20,80,751208002,5,,BD,DAVOUT,Téléphonie discount et accesoires (pas d'enseigne particulière),R,CE403,1,,,C
656710.210876465,6860991.78271484,71443,81771,2,20,80,751208002,105,,CRS,VINCENNES,Concessionnaire automobiles,R,CG101,2,,,C
656583.394470215,6861169.16851807,71447,81775,2,20,80,751208002,77,,RUE,LAGNY,Contrôle technique automobile,R,CG206,1,,,C
656479.993286133,6861596.20947266,71459,81790,2,20,80,751208012,105,,RUE,AVRON,Horlogerie - Bijouterie,R,CB302,1,,,C
656491.914489746,6861599.33087158,71461,81792,2,20,80,751208012,107,,RUE,AVRON,Bazar,R,CD501,1,,,C
656495.778076172,6861600.36608887,71462,81793,2,20,80,751208012,107,,RUE,AVRON,Prêt-à-porter Mixte,R,CB107,1,,,C
656531.873901367,6861609.64532471,71466,81798,2,20,80,751208012,117,,RUE,AVRON,Téléphonie discount et accesoires (pas d'enseigne particulière),A,CE403,1,,,C
656658.539489746,6861642.894104,71470,81803,2,20,80,751208012,133,,RUE,AVRON,Sport - Habillement et chaussures,R,CB111,1,,,C
656730.035095215,6861686.34869385,71481,81815,2,20,80,751208010,71,,BD,DAVOUT,Quincaillerie et droguerie,R,CF101,1,,,C
656729.198913574,6861694.3046875,71483,81817,2,20,80,751208010,71,,BD,DAVOUT,Librairie,R,CE101,1,,,C
656725.513305664,6861726.39910889,71485,81821,2,20,80,751208010,75,,BD,DAVOUT,Garage,R,CG201,1,,,C
656722.603881836,6861752.17230225,71487,81823,2,20,80,751208010,81,,BD,DAVOUT,Opticien,R,CC301,1,,,C
656530.044921875,6861889.78369141,71502,81840,2,20,80,751208012,39,,RUE,RASSELINS,Fabrication et vente d'instruments de musique,R,CE401,1,,,C
656694.317687988,6861910.03527832,71506,81844,2,20,80,751208010,61,,RUE,CROIX SAINT SIMON,Friperie - Solderie - Dépôt-vente de vêtements,R,CB109,1,,,C
656696.195495605,6861913.56707764,71507,81845,2,20,80,751208010,61,,RUE,CROIX SAINT SIMON,Friperie - Solderie - Dépôt-vente de vêtements,R,CB109,1,,,C
656702.464904785,6861929.87512207,71508,81847,2,20,80,751208010,105,,BD,DAVOUT,Vente et fabrication de tenues de mariées,R,CB103,1,,,C
656657.927307129,6861995.69647217,71515,81856,2,20,80,751208010,86,,RUE,SAINT BLAISE,Vente articles médicaux - Prothèses et semelles orthopédiques,R,CC102,1,,,C
656678.219726562,6861976.07989502,71518,81859,2,20,80,751208010,90,,RUE,SAINT BLAISE,Sport - Habillement et chaussures,R,CB111,1,,,C
656696.507873535,6861958.40008545,71519,81860,2,20,80,751208010,92,,RUE,SAINT BLAISE,Bricolage,A,CF102,1,,,C
656529.618713379,6862099.60913086,71543,81885,2,20,80,751208011,60,,RUE,SAINT BLAISE,Fleuriste,A,CF201,1,,,C
656537.485717773,6862092.05371094,71545,81887,2,20,80,751208011,62,,RUE,SAINT BLAISE,Friperie - Solderie - Dépôt-vente de vêtements,R,CB109,1,,,C
656554.248718262,6862075.95751953,71546,81888,2,20,80,751208011,66,,RUE,SAINT BLAISE,Friperie - Solderie - Dépôt-vente de vêtements,R,CB109,1,,,C
656624.629699707,6862027.92028809,71551,81893,2,20,80,751208011,76,,RUE,SAINT BLAISE,Prêt-à-porter Femme,R,CB104,1,,,C
656168.916503906,6862263.38671875,71559,81901,2,20,80,751208023,136,,RUE,PYRENEES,Fabrication et vente d'instruments de musique,R,CE401,1,,,C
656171.379089355,6862260.23468018,71560,81902,2,20,80,751208023,136,,RUE,PYRENEES,Bricolage,R,CF102,1,,,C
656151.755310059,6862285.15112305,71562,81904,2,20,80,751208023,140,,RUE,PYRENEES,Bazar,A,CD501,1,,,C
656512.384094238,6862222.72113037,71572,81915,2,20,80,751208019,7,,SQ,CARDEURS,Pharmacie,R,CC101,1,,,C
656692.408874512,6862020.85168457,71582,81927,2,20,80,751208019,115,,BD,DAVOUT,Téléphonie discount et accesoires (pas d'enseigne particulière),R,CE403,1,,,C
656691.074707031,6862033.3626709,71584,81929,2,20,80,751208019,117,,BD,DAVOUT,Opticien,R,CC301,1,,,C
656688.495910645,6862057.55407715,71586,81931,2,20,80,751208019,121,,BD,DAVOUT,Spécialiste électroménager,R,CD301,1,,,C
656688.077697754,6862061.5322876,71587,81932,2,20,80,751208019,121,,BD,DAVOUT,Brocante - Dépôt-vente - Biens d'occasion,R,CD403,1,,,C
656663.112121582,6862296.06512451,71594,81939,2,20,80,751208019,153,,BD,DAVOUT,Vente équipements automobiles,R,CG203,1,,,C
656480.970703125,6862193.5244751,71598,81945,2,20,80,751208019,41,,RUE,SAINT BLAISE,Tabac,A,CE501,1,,,C
656522.044921875,6862154.1350708,71599,81947,2,20,80,751208019,49,,RUE,SAINT BLAISE,Bazar,R,CD501,1,,,C
656582.64630127,6862095.62530518,71601,81950,2,20,80,751208019,59,,RUE,SAINT BLAISE,Pharmacie,R,CC101,1,,,C
656638.391479492,6862041.68548584,71602,81951,2,20,80,751208019,71,,RUE,SAINT BLAISE,Concessionnaire Auto + Garage,R,CG103,1,,,C
656657.381103516,6862023.32208252,71603,81952,2,20,80,751208019,73,,RUE,SAINT BLAISE,Bazar,R,CD501,1,,,C
656616.224304199,6862707.54150391,71622,81975,2,20,80,751208022,209,,BD,DAVOUT,Prêt-à-porter Enfant,R,CB106,1,,,C
656608.67791748,6862766.3795166,71624,81977,2,20,80,751208022,217,,BD,DAVOUT,Station service,R,CG205,1,,,C
656649.30670166,6862779.41308594,71630,81983,2,20,80,751208021,164,,BD,DAVOUT,Linge de maison,R,CD202,1,,,C
656644.838500977,6862814.44470215,71634,81987,2,20,80,751208021,166,,BD,DAVOUT,Fleuriste,R,CF201,1,,,C
656699.267883301,6862881.35430908,71641,81995,2,20,80,751208021,4,,AV,PORTE DE BAGNOLET,Vente de meubles salon et chambre,R,CD103,1,,,C
656710.224304199,6862884.96887207,71642,81996,2,20,80,751208021,6,,AV,PORTE DE BAGNOLET,Station service,R,CG205,1,,,C
656671.83807373,6862842.53668213,71647,82002,2,20,80,751208021,4,,PL,PORTE DE BAGNOLET,Bazar,R,CD501,1,,,C
656686.121887207,6862864.41467285,71650,82005,2,20,80,751208021,6,,PL,PORTE DE BAGNOLET,Pharmacie,A,CC101,1,,,C
656724.145324707,6862119.78649902,71652,82007,2,20,80,751208020,100,,BD,DAVOUT,Vente équipements automobiles,R,CG203,1,,,C
656715.818908691,6862197.21472168,71659,82014,2,20,80,751208020,108,,BD,DAVOUT,Tabac,R,CE501,1,,,C
656731.358886719,6862052.29327393,71668,82023,2,20,80,751208020,96,,BD,DAVOUT,Pharmacie,R,CC101,1,,,C
656728.440917969,6862079.45690918,71669,82024,2,20,80,751208020,98,,BD,DAVOUT,Concession + Réparation de motos,A,CG106,1,,,C
656840.100524902,6861532.72290039,71677,82033,2,20,80,751208008,12,,RUE,SCHUBERT,Tailleur sur mesure,R,CB102,1,,,C
655977.205688477,6861889.23632812,71695,82055,2,20,80,751208025,101,,RUE,ALEXANDRE DUMAS,Quincaillerie et droguerie,R,CF101,1,,,C
655778.95892334,6862030.21130371,71697,82057,2,20,80,751208025,30,,RUE,BAGNOLET,Pharmacie,A,CC101,1,,,C
655793.397094727,6862033.55950928,71698,82058,2,20,80,751208025,32,,RUE,BAGNOLET,Vente de jouets et jeux,R,CE503,1,,,C
655785.602111816,6862031.7598877,71700,82060,2,20,80,751208025,32,,RUE,BAGNOLET,Vente de jouets et jeux,R,CE503,1,,,C
655839.603881836,6862041.30029297,71708,82068,2,20,80,751208025,4,,RUE,ORTEAUX,Bijouterie fantaisie - Accessoire de mode,R,CB304,1,,,C
655835.609313965,6862041.50952148,71709,82069,2,20,80,751208025,4,,RUE,ORTEAUX,Pharmacie,R,CC101,1,,,C
656404.137512207,6861043.59887695,71715,82077,2,20,80,751208003,1,,RUE,PYRENEES,Pharmacie,R,CC101,1,,,C
656406.445129395,6861060.61187744,71716,82078,2,20,80,751208003,3,,RUE,PYRENEES,Vente de journaux,R,CE103,1,,,C
656391.606079102,6861036.88751221,71721,82083,2,20,80,751208003,67,,CRS,VINCENNES,Chaussures Enfant,R,CB203,1,,,C
656399.528076172,6861035.77410889,71723,82085,2,20,80,751208003,67,,CRS,VINCENNES,Bimbeloterie - Articles souvenirs,R,CE504,1,,,C
656425.084716797,6861220.01269531,71732,82095,2,20,80,751208003,5,,RUE,FREDERIC LOLIEE,Fleuriste,A,CF201,1,,,C
656431.213500977,6861245.29748535,71734,82097,2,20,80,751208003,29,,RUE,PYRENEES,Revêtements sols et murs,R,CF103,1,,,C
656427.732299805,6861290.6071167,71740,82103,2,20,80,751208003,37,,RUE,PYRENEES,Vente de prothèses auditives,A,CC103,1,,,C
656499.277893066,6861580.80908203,71744,82107,2,20,80,751208007,112,,RUE,AVRON,Horlogerie - Bijouterie,R,CB302,1,,,C
656528.402099609,6861588.4730835,71748,82111,2,20,80,751208007,118,,RUE,AVRON,Prêt-à-porter Femme,R,CB104,1,,,C
656520.674682617,6861586.40252686,71750,82113,2,20,80,751208007,118,,RUE,AVRON,Bazar,R,CD501,1,,,C
656613.789916992,6861610.88269043,71758,82121,2,20,80,751208007,128,,RUE,AVRON,Opticien,R,CC301,1,,,C
656631.889709473,6861615.61968994,71759,82122,2,20,80,751208007,132,,RUE,AVRON,Téléphonie discount et accesoires (pas d'enseigne particulière),R,CE403,1,,,C
656628.025878906,6861614.58447266,71760,82123,2,20,80,751208007,132,,RUE,AVRON,Pharmacie,R,CC101,1,,,C
656655.421508789,6861621.81091309,71763,82126,2,20,80,751208007,136,,RUE,AVRON,Téléphonie discount et accesoires (pas d'enseigne particulière),R,CE403,1,,,C
656651.557922363,6861620.7756958,71764,82127,2,20,80,751208007,136,,RUE,AVRON,Téléphonie discount et accesoires (pas d'enseigne particulière),R,CE403,1,,,C
656710.071716309,6861636.14807129,71773,82136,2,20,80,751208007,148,,RUE,AVRON,Chaussures Mixte,R,CB204,1,,,C
656469.791320801,6861573.07830811,71777,82140,2,20,80,751208007,102,,RUE,AVRON,Chaussures Mixte,A,CB204,1,,,C
656753.520507812,6861851.93328857,71790,82153,2,20,80,751208009,84,,BD,DAVOUT,"Vente, réparation, location de vélos / vélos électriques",R,CE203,1,,,C
656765.029296875,6861753.13092041,71795,82159,2,20,80,751208009,76,,BD,DAVOUT,Tabac,A,CE501,1,,,C
656762.045898438,6861776.17871094,71800,82164,2,20,80,751208009,80,,BD,DAVOUT,Bijouterie fantaisie - Accessoire de mode,R,CB304,1,,,C
656755.960083008,6861813.76727295,71804,82168,2,20,80,751208009,2,,SQ,GUYENNE,Vente de matériel informatique,R,CE407,1,,,C
656784.186889648,6861687.48931885,71808,82172,2,20,80,751208009,1,,AV,PORTE DE MONTREUIL,Kiosque à journaux,R,CE104,1,,,K
656800.865722656,6861691.87030029,71810,82174,2,20,80,751208009,3,,AV,PORTE DE MONTREUIL,Chaussures Mixte,R,CB204,1,,,C
656816.367675781,6861695.9442749,71811,82175,2,20,80,751208009,5,,AV,PORTE DE MONTREUIL,Prêt-à-porter Homme,R,CB105,1,,,C
656828.530517578,6861699.13952637,71812,82176,2,20,80,751208009,7,,AV,PORTE DE MONTREUIL,Friperie - Solderie - Dépôt-vente de vêtements,A,CB109,1,,,C
656832.394287109,6861700.17492676,71813,82177,2,20,80,751208009,7,,AV,PORTE DE MONTREUIL,Parfumerie - Produits de beauté,R,CC202,1,,,C
656836.257873535,6861701.21008301,71814,82178,2,20,80,751208009,7,,AV,PORTE DE MONTREUIL,Prêt-à-porter Mixte,R,CB107,1,,,C
656786.995483398,6861585.44250488,71815,82179,2,20,80,751208008,66,,BD,DAVOUT,Matériels d'arts graphiques - Loisirs créatifs,R,CE105,1,,,C
656782.202270508,6861595.83172607,71816,82180,2,20,80,751208008,68,,BD,DAVOUT,Bazar,R,CD501,1,,,C
656799.302490234,6861648.13232422,71822,82186,2,20,80,751208008,2,,AV,PORTE DE MONTREUIL,Pharmacie,A,CC101,1,,,C
656826.489501953,6861655.14868164,71825,82189,2,20,80,751208008,6,,AV,PORTE DE MONTREUIL,Bazar,R,CD501,1,,,C
656840.701721191,6861154.12207031,71829,82193,2,20,80,751208001,108,,RUE,LAGNY,Prêt-à-porter Mixte,A,CB107,1,,,C
656817.878112793,6861060.78869629,71830,82195,2,20,80,751208001,4,,BD,DAVOUT,Pharmacie,A,CC101,1,,,C
656817.911682129,6861060.42047119,71836,82201,2,20,80,751208001,6,,BD,DAVOUT,Location de véhicules automobiles,R,CG301,1,,,C
656813.662902832,6860990.77209473,71838,82203,2,20,80,751208001,2,,BD,DAVOUT,Tabac,A,CE501,1,,,C
656167.145507812,6861208.84069824,71844,82210,2,20,80,751208003,2,,RUE,BUZENVAL,Vente de meubles salon et chambre,R,CD103,1,,,C
656282.352111816,6861273.90472412,71845,82213,2,20,80,751208003,50,,RUE,PLAINE,Spécialiste Radio - TV - Hi-Fi,A,CD302,1,,,C
656145.363891602,6861919.03649902,71852,82226,2,20,80,751208017,82,,RUE,VIGNOLES,Haute couture - Créateurs,R,CB101,2,,,C
656315.490112305,6862383.58190918,71873,82254,2,20,80,751208023,7,,RUE,SAINT BLAISE,Téléphonie discount et accesoires (pas d'enseigne particulière),R,CE403,1,,,C
656327.268310547,6862369.51171875,71875,82256,2,20,80,751208023,11,,RUE,SAINT BLAISE,Brocante - Dépôt-vente - Biens d'occasion,R,CD403,1,,,C
656762.854309082,6861382.56427002,71888,82271,2,20,80,751208007,47,,BD,DAVOUT,Vente et fabrication de tenues de mariées,R,CB103,1,,,C
656320.340881348,6862060.17907715,71902,82286,2,20,80,751208018,114,,RUE,PYRENEES,Garage,R,CG201,1,,,C
656369.141479492,6862118.79547119,71920,82306,2,20,80,751208018,2,,RUE,ALBERT MARQUET,Vente de matériel informatique,CI,CE407,1,,,C
656215.074279785,6862343.70770264,71926,82313,2,20,80,751208023,106,,RUE,BAGNOLET,Bijouterie fantaisie - Accessoire de mode,R,CB304,1,,,C
656334.423278809,6862342.02850342,71938,82329,2,20,80,751208023,14,,RUE,SAINT BLAISE,Prêt-à-porter Homme,R,CB105,1,,,C
656231.930908203,6862321.35791016,71946,82338,2,20,80,751208023,17,,RUE,PIERRE BONNARD,"Vente, réparation, location de vélos / vélos électriques",R,CE203,1,,,C
656807.757873535,6862695.89709473,71949,82341,2,20,80,751208021,6,,RUE,HENRI DUVERNOIS,Revêtements sols et murs,R,CF103,1,,,C
656809.75592041,6862708.06951904,71952,82344,2,20,80,751208021,8,,RUE,HENRI DUVERNOIS,Tabac,R,CE501,1,,,C
651953.671875,6862426.62249756,71966,82365,2,1,2,751010202,33,,RUE,BOURDONNAIS,Prêt-à-porter Mixte,R,CB107,1,,,C
651896.558288574,6862405.14312744,71967,82368,2,1,2,751010202,130,,RUE,RIVOLI,Opticien,A,CC301,1,,,C
651684.990112305,6862511.26751709,71975,82380,2,1,2,751010202,150,,RUE,RIVOLI,Généraliste Sport,A,CE201,3,,,C
651726.111083984,6862490.58612061,71977,82382,2,1,2,751010202,146,,RUE,RIVOLI,Prêt-à-porter Femme,A,CB104,3,,,C
651648.33770752,6862585.47167969,71979,82384,2,1,2,751010202,3,,RUE,LOUVRE,Prêt-à-porter Femme,R,CB104,1,,,C
651796.906311035,6863529.17687988,72008,82422,2,2,7,751020704,158,,RUE,MONTMARTRE,Vente de cigarettes électroniques,R,CE508,1,,,C
652040.139892578,6863520.29449463,72009,82424,2,2,7,751020704,35,,RUE,SENTIER,Concession + Réparation de motos,R,CG106,1,,,C
651389.379272461,6863459.828125,72016,82433,2,2,6,751020601,11,,RUE,QUATRE SEPTEMBRE,Vente de cigarettes électroniques,R,CE508,1,,,C
651544.703674316,6863269.48291016,72019,82436,2,2,6,751020601,12,,RUE,VIVIENNE,Galerie d'art,R,CE302,1,,,C
652231.283691406,6862921.28308105,72024,82441,2,2,8,751020802,13,,RUE,TIQUETONNE,Prêt-à-porter Homme,R,CB105,1,,,C
652261.681091309,6862910.62792969,72026,82443,2,2,8,751020802,9,,RUE,TIQUETONNE,Bijouterie fantaisie - Accessoire de mode,R,CB304,1,,,C
652140.272094727,6862915.83868408,72031,82450,2,2,8,751020802,9,,RUE,FRANCAISE,Galerie d'art,R,CE302,1,,,C
652186.518676758,6863092.74169922,72033,82452,2,2,8,751020802,39,,RUE,SAINT SAUVEUR,Vente de vaisselle - Ustensiles ménagers - Art de la table,R,CD205,1,,,C
650834.365905762,6863543.46850586,72047,82467,2,2,5,751020502,35,,BD,CAPUCINES,Prêt-à-porter Homme,R,CB105,2,,,C
651938.749694824,6862980.41027832,72055,82478,2,2,7,751020701,33,,RUE,MONTMARTRE,Prêt-à-porter Mixte,A,CB107,2,,,C
651937.647094727,6862984.25531006,72056,82479,2,2,7,751020701,33,,RUE,MONTMARTRE,Prêt-à-porter Mixte,A,CB107,1,,,C
652056.410888672,6862926.38128662,72057,82480,2,2,7,751020701,32,,RUE,ETIENNE MARCEL,Joaillerie,R,CB301,1,,,C
651990.842895508,6863083.19152832,72060,82485,2,2,7,751020701,11,,RUE,BACHAUMONT,Prêt-à-porter Mixte,R,CB107,1,,,C
651994.740478516,6863082.29168701,72061,82486,2,2,7,751020701,11,,RUE,BACHAUMONT,Prêt-à-porter Mixte,R,CB107,1,,,C
651994.508300781,6863055.1652832,72062,82487,2,2,7,751020701,12,,RUE,MANDAR,Chaussures Mixte,R,CB204,1,,,C
652052.127075195,6863131.01049805,72071,82497,2,2,7,751020701,7,,RUE,LEOPOLD BELLAN,Vente articles médicaux - Prothèses et semelles orthopédiques,R,CC102,1,,,C
651700.74407959,6863085.19030762,72081,82509,2,2,7,751020702,2,,RUE,VIDE GOUSSET,Prêt-à-porter Femme,R,CB104,1,,,C
651754.551513672,6863158.51971436,72082,82510,2,2,7,751020702,12,,RUE,MAIL,Galerie d'art,R,CE302,1,,,C
651751.087280273,6863156.51971436,72083,82511,2,2,7,751020702,12,,RUE,MAIL,Galerie d'art,R,CE302,1,,,C
652692.674316406,6862683.37811279,72096,82526,2,3,12,751031202,23,,RUE,MICHEL LE COMTE,Vente de vaisselle - Ustensiles ménagers - Art de la table,R,CD205,1,,,C
652655.46270752,6862962.65368652,72100,82531,2,3,9,751030905,57,,RUE,MAIRE,Parapharmacie,R,CC201,1,,,C
652591.025512695,6862996.246521,72102,82533,2,3,9,751030905,3,,RUE,CUNIN GRIDAINE,Joaillerie,R,CB301,1,,,C
652228.739929199,6863436.51867676,72106,82538,2,2,8,751020805,14,,RUE,BEAUREGARD,Prêt-à-porter Femme,R,CB104,1,,,C
652213.498291016,6863435.53869629,72108,82540,2,2,8,751020805,10,,RUE,BEAUREGARD,Prêt-à-porter Femme,R,CB104,1,,,C
652426.509887695,6863496.39971924,72132,82566,2,2,8,751020805,3,,RUE,LUNE,Librairie,R,CE101,1,,,C
652195.692504883,6863550.28808594,72135,82572,2,2,8,751020805,18,,RUE,NOTRE DAME DE RECOUVRANCE,Antiquités,R,CD401,1,,,C
652183.253295898,6863537.27270508,72143,82584,2,2,8,751020805,36,,RUE,LUNE,Maroquinerie - Articles de voyages,A,CB205,1,,,C
652142.786071777,6863326.97412109,72151,82592,2,2,8,751020805,40,,RUE,PETITS CARREAUX,Prêt-à-porter Homme,A,CB105,1,,,C
652979.75567627,6862294.88171387,72152,82593,2,3,11,751031103,75,,RUE,VIEILLE DU TEMPLE,Prêt-à-porter Homme,R,CB105,1,,,C
653223.301696777,6862273.1348877,72153,82594,2,3,11,751031103,19,,RUE,PARC ROYAL,Galerie d'art,R,CE302,1,,,C
653279.205505371,6862110.8125,72155,82596,2,3,11,751031103,40,,RUE,SEVIGNE,Prêt-à-porter Mixte,R,CB107,2,,,C
652850.846130371,6863360.95770264,72157,82598,2,3,9,751030901,39,,BD,SAINT MARTIN,Librairie,R,CE101,1,,,C
652833.299072266,6863365.45550537,72158,82599,2,3,9,751030901,43,,BD,SAINT MARTIN,Prêt-à-porter Homme,R,CB105,1,,,C
653339.799072266,6862364.61767578,72163,82606,2,3,11,751031104,6,,RUE,SAINTE ANASTASE,Galerie d'art,R,CE302,1,,,C
653373.808288574,6862536.16229248,72164,82607,2,3,11,751031104,95,,RUE,TURENNE,Bijouterie fantaisie - Accessoire de mode,R,CB304,1,,,C
653126.028076172,6862610.03448486,72166,82609,2,3,11,751031104,3,,RUE,PASTOURELLE,Tissus - Textile - Mercerie,R,CD203,1,,,C
652881.905273438,6863094.73352051,72171,82616,2,3,9,751030903,2,,RUE,BORDA,Galerie d'art,R,CE302,1,,,C
651521.363708496,6863716.01831055,72185,82633,2,2,6,751020602,5,,BD,ITALIENS,Vente de jouets et jeux,CC,CE503,1,9,0,C
651521.363708496,6863716.01831055,72186,82634,2,2,6,751020602,5,,BD,ITALIENS,Vente de jouets et jeux,CC,CE503,1,9,0,C
651521.363708496,6863716.01831055,72187,82635,2,2,6,751020602,5,,BD,ITALIENS,Vente de jouets et jeux,CC,CE503,1,9,0,C
651521.363708496,6863716.01831055,72188,82636,2,2,6,751020602,5,,BD,ITALIENS,Vente de jouets et jeux,CC,CE503,1,9,1,C
651637.27947998,6863581.65667725,72192,82640,2,2,6,751020602,14,,RUE,SAINT MARC,Vente de monnaies et médailles,R,CE301,1,,,C
651622.780883789,6863583.98272705,72194,82642,2,2,6,751020602,16,,RUE,SAINT MARC,Tabac,R,CE501,1,,,C
651149.800109863,6863597.27111816,72198,82646,2,2,5,751020503,25,,RUE,LOUIS LE GRAND,Prêt-à-porter Homme,R,CB105,1,,,C
652467.591491699,6863391.90148926,72200,82650,2,2,8,751020804,279,,RUE,SAINT DENIS,Prêt-à-porter Femme,A,CB104,1,,,C
652457.639892578,6863359.58551025,72210,82660,2,2,8,751020804,269,,RUE,SAINT DENIS,Prêt-à-porter Femme,R,CB104,1,,,C
652310.854492188,6863380.29772949,72214,82664,2,2,8,751020804,115,,RUE,ABOUKIR,Prêt-à-porter Femme,R,CB104,1,,,C
651600.446289062,6862314.87371826,72215,82667,2,1,1,751010103,30,,QU,LOUVRE,Bimbeloterie - Articles souvenirs,R,CE504,1,,,C
651659.710693359,6862297.20672607,72216,82668,2,1,1,751010103,20,,QU,LOUVRE,Bimbeloterie - Articles souvenirs,R,CE504,1,,,C
652814.594116211,6862793.99609375,72217,82670,2,3,12,751031201,5,,PAS,GRAVILLIERS,Galerie d'art,R,CE302,1,,,C
652819.504516602,6862802.13671875,72219,82672,2,3,12,751031201,7,,PAS,GRAVILLIERS,Maroquinerie - Articles de voyages,R,CB205,1,,,C
652748.691894531,6862731.97930908,72226,82681,2,3,12,751031201,16,,RUE,MONTMORENCY,Galerie d'art,R,CE302,1,,,C
652714.612121582,6862733.66992188,72227,82682,2,3,12,751031201,15,,RUE,MONTMORENCY,Quincaillerie et droguerie,R,CF101,1,,,C
652226.718688965,6862931.88031006,72231,82688,2,2,8,751020803,22,,RUE,TIQUETONNE,Prêt-à-porter Mixte,R,CB107,1,,,C
652282.860473633,6863063.95550537,72243,82701,2,2,8,751020803,11,,RUE,SAINT SAUVEUR,Vente de meubles et multispécialistes,R,CD101,1,,,C
652597.330505371,6862662.83068848,72257,82722,2,3,12,751031203,41,,RUE,BEAUBOURG,Vente et fabrication de tenues de mariées,R,CB103,1,,,C
652598.698486328,6862666.58947754,72258,82723,2,3,12,751031203,41,,RUE,BEAUBOURG,Vente et fabrication de tenues de mariées,R,CB103,1,,,C
652594.701293945,6862702.28930664,72259,82724,2,3,12,751031203,3,,RUE,GRENIER SAINT LAZARE,Parapharmacie,R,CC201,1,,,C
652473.705078125,6862591.44152832,72260,82725,2,3,12,751031203,52,,RUE,RAMBUTEAU,Bricolage,R,CF102,3,,,C
652470.239318848,6862592.64868164,72263,82729,2,3,12,751031203,54,,RUE,RAMBUTEAU,Kiosque à journaux,R,CE104,1,,,K
652561.491516113,6862565.62530518,72264,82730,2,3,12,751031203,21,,RUE,BEAUBOURG,Kiosque à journaux,R,CE104,1,,,K
652536.857116699,6862663.10650635,72267,82733,2,3,12,751031203,12,,RUE,BRANTOME,Chaussures Mixte,R,CB204,1,,,C
653434.255493164,6862425.00250244,72271,82737,2,3,11,751031101,20,,RUE,SAINT CLAUDE,Galerie d'art,R,CE302,1,,,C
653451.153686523,6862424.46832275,72272,82738,2,3,11,751031101,16,,RUE,SAINT CLAUDE,Bijouterie fantaisie - Accessoire de mode,R,CB304,1,,,C
653389.769714355,6862498.81628418,72274,82740,2,3,11,751031101,80,B,RUE,TURENNE,Prêt-à-porter Femme,R,CB104,1,,,C
653478.173278809,6862411.81671143,72275,82741,2,3,11,751031101,7,,RUE,SAINT CLAUDE,Prêt-à-porter Femme,R,CB104,1,,,C
653382.446899414,6862262.64190674,72276,82742,2,3,11,751031101,56,,RUE,TURENNE,Chaussures Mixte,R,CB204,1,,,C
